id,title,url,is_paid,price,professor,description,num_subscribers
120932,31 Days of Online Marketing Ideas,/31-days-of-online-marketing-ideas/,True,$20,Carol Bremner,I decided for the month of October to document some of my regular online  marketing tasks as I do them. Plus it was incentive for me to get  things done. The result was these short videos since I decided to  create one video tip a day. After the first two videos they are in no  particular order and you may or may not need to do all of the tasks I've  mentioned.,10287
739390,Financial Planning & Analysis: Building a Company's Budget,/financial-planning-analysis-building-a-companys-budget/,True,$150,365 Careers,***** Over 49000 successful Students *****,1765
11153,Learn jQuery: An In-depth Course For Beginners,/jquery/,True,$50,Infinite Skills,Though it was created in 2006 jQuery is already being used by more than 50 percent of the most popular sites online and is only growing. In this jQuery tutorial you'll learn how to harness its power to your own advantage first looking at basic chaining selectors and events and also going into more sophisticated HTML5 AJAX and plugin features.,6991
70636,Python Programming: Build Matchmaking Website + Geolocator,/coding-for-entrepreneurs-matchmaker-geolocator/,True,$195,Justin Mitchel,Updated: July 27 2015,5634
606976,Facebook Marketing: Grow Your Page Without Facebook Ads,/facebook-marketing-and-likes/,True,$95,Ali Mirza,UPDATED November 2016:,2960
233900,Get Started With Penny Stocks -Step by Step Guide to Trading,/trading-penny-stocks-advanced-strategies/,True,$200,Mubarak Shah, ***UPDATED FOR 2017***,6973
230174,ClickBank Affiliate Training,/clickbank-affiliate-training/,True,$50,Robyn  Ring,  	     In this course we are going to teach you how to  become a successful ClickBank affiliate. We are going to show you how:,8984
203284,VIDEO GENIUS: Film yourself saying stuff using iPad video,/video-genius-how-to-say-stuff-brilliantly-using-ipad-video/,True,$20,Rob Glass,,5722
140976,How To Install Your Own SAP Trial System Free,/how-to-install-your-own-sap-trial-system-free/,True,$20,Peter Moxon,  	    Starting with what if often referred to as "Mini SAP" the trial systems were fairly easy to install but as the commercial SAP systems have grown in complexity so too have the trial systems. As a result the trial systems installation process has become more complicated and tricky to master.,4502
973752,Statistics : Random Variables & Probability Distributions,/random-variables-probability-distributions/,True,$50,Shubham Kalra,Update : New Lectures Added - 1) Concepts related to Normal Distribution and Uniform Distribution2) Practice Questions for Continuous Random Variables,1927
780714,Installation of Wordpress Through Linux Shell,/installation-of-wordpress-through-linux-shell/,True,$20,Mr. Ashar Fraz,This course is about the installation of Apache PHP MySQL phpMyAdmin and Wordpress. This course can also be referred to as installation of LAMP Stack on VPS. Everyone who is intending to start an online business with low cost VPS services can install his / her own Wordpress website. This course comprises five comprehensive lectures. The course is less than 30 minutes duration and is divided into 5 parts. Anyone who is motivated to learn and earn can take this course with zero prior knowledge. After completion of this course you will also be able to configure a VPS for other CMS such as Drupal Joomla and Magento as well.,2915
365816,Build Professional WordPress Website,/wordpress-no-coding/,True,$145,Tanzeel Ur Rehman,LAST UPDATE: This Course was Last Updated on 7th July 2015. 1 New Section: Section 13 - working with customizr theme and 6 new lectures were Added!,4018
147908,JavaScript for Beginning Web Developers,/learn-javascript-programming/,True,$75,Stone River eLearning,     JavaScript is one of the most popular programming languages in the world because it's easy to learn and it can do amazing things. If you're interested in web development it's also a language that you simply must learn to be effective.,7747
1192134,Increase Productivity and Efficiency,/increase-productivity-and-efficiency/,True,$145,Joeel & Natalie Rivera,Welcome to Increasing Productivity and Efficiency,18
1104696,Microsoft Powerpoint 2016 - Beginner To Advanced,/microsoft-powerpoint-2016-beginner-to-advanced/,True,$60,Andrew Morritt,***Includes 12 Powerpoint files so you can practice what you have learned in the course + a checklist and 4 files to make sure you are creating high-quality presentations!***,1016
1122114,Groupon Marketing A-Z: Groupon Goldmine,/groupon-marketing-a-z/,True,$20,Barry North, ,3503
973474,12 Habits That Will Transform Your Productivity,/12-habits-that-will-totally-transform-your-productivity/,True,$30,Sheetal Mulay,Productivity : These 12 easy behaviour changes will have a huge impact on how much you can accomplish every day,1968
952106,Design & Create Text Logos in Adobe Photoshop CS5,/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,True,$55,Web U Teach - International,Over 2000 student have already jumped into this course!....,2036
292196,Learn Inkscape now - create vector graphics for free!,/learn-to-use-inkscape/,True,$60,István Szép, ,3507
933732,Venture Capital – The Ultimate Short Venture Capital Guide,/venturecapital/,True,$90,Applied Education Academy,„Leon changed my life!!! I took this course only two days before I had a pitch at a large venture capital firm. I did not know how to structure my presentation never wrote a business plan and did not seem to understand what venture capitalists want from me. After only 1 1/2 hours of watching this course i felt fully prepared. AND…the venture capital firm invested in my startup. Thank YOU SO SO MUCH LEON!!!!“,2048
903140,The Complete hapiJS Course - Go From Beginner To Advanced!,/hapijs-course/,True,$195,Patrick Meier,Welcome To The Complete hapiJS Course - Go From Beginner To Advanced!,1655
971516,Fundamentals of Drawing and Painting in Illustrator,/drawing-and-painting-in-illustrator/,True,$20,Alexander H.,This course is designed to help those new to Adobe Illustrator make the most of its drawing and painting tools.,1688
841484,Country Guitar: Picking Exercises,/guitar-picking-exercises/,True,$50,Vinnie D,Have you ever wanted to play an extended guitar solo but you hands just weren't up to the task? These picking exercises should build that speed and flexibility you need.,2223
822670,JavaScript - Tricks and Workarounds,/javascript-tricks-and-workarounds/,True,$100,IT Solutions,JavaScript is one of the most popular programming languages in the world. It can be run by all modern web browsers. It is downloaded alongside the HTML code of a webpage. JavaScript allows you to add functionality and interactivity to your websites.,1404
490006,Create Detailed and Poseable Character in Adobe Illustrator,/charactercreationillustrator/,True,$50,Rafael John Regidor,Would you like to create professional 2D Game characters that are poseable and animation ready?Are you interested to know what it takes to create a game character from scratch?...,2990
1085718,Learn 70 Great Websites to Get Unlimited  Royalty FreeImages,/70-websites-to-get-unlimited-high-quality-royalty-freeimages/,True,$20,Alagappan K,In this course we'll  learn how to find royalty free stock images for personal & commercial projects.,1794
710910,Photo Editing for Photographers,/iphotoformac/,True,$50,Sergey Kasimov,Do you want your photos to look better?,3121
803450,Youtube Marketing Mastery With FREE Youtube Software,/how-to-make-money-on-youtube/,True,$195,Hemachandiran Kandan,Do you really want to make money from home?,3232
